nama provinsi,kode provinsi,nama kabupaten,kode kabupaten,nama kecamatan,kode kecamatan
PAPUA PEGUNUNGAN,95,NDUGA,9508,PIJA,950827
PAPUA PEGUNUNGAN,95,NDUGA,9508,WOSAK,950804
PAPUA PEGUNUNGAN,95,NDUGA,9508,WUSI,950826
PAPUA PEGUNUNGAN,95,NDUGA,9508,WUTPAGA,950829
PAPUA PEGUNUNGAN,95,NDUGA,9508,YAL,950816
PAPUA PEGUNUNGAN,95,NDUGA,9508,YENGGELO,950813
PAPUA PEGUNUNGAN,95,NDUGA,9508,YIGI,950803
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,AIRGARAM,950428
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,ANAWI,950436
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,AWEKU,950442
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,BEWANI,950416
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,BIUK,950445
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,BOGONUK,950443
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,BOKONDINI,950402
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,BOKONERI,950415
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,DANIME,950439
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,DOW,950430
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,DUNDU,950423
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,EGIAM,950425
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,GEYA,950424
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,GIKA,950434
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,GILUBANDU,950418
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,GOYAGE,950405
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,GUNDAGI,950420
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,KAI,950441
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,KAMBONERI,950427
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,KANGGIME,950403
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,KARUBAGA,950401
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,KEMBU,950404
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,KONDA/ KONDAGA,950412
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,KUARI,950414
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,KUBU,950411
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,LI ANOGOMMA,950444
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,NABUNAGE,950417
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,NELAWI,950413
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,NUMBA,950421
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,NUNGGAWI,950419
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,PANAGA,950409
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,POGANERI,950426
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,TAGIME,950440
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,TAGINERI,950431
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,TELENGGEME,950435
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,TIMORI,950422
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,UMAGI,950408
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,WAKUWO,950433
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,WARI/TAIYEVE II,950429
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,WENAM,950437
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,WINA,950407
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,WONIKI,950410
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,WUGI,950438
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,WUNIM,950406
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,YUKO,950446
PAPUA PEGUNUNGAN,95,TOLIKARA,9504,YUNERI,950432
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,AMUMA,950311
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,ANGGRUK,950302
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,BOMELA,950340
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,DEKAI,950307
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,DIRWEMNA,950333
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,DURAM,950348
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,ENDOMEN,950331
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,HEREAPINI,950327
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,HILIPUK,950347
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,HOGIO,950314
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,HOLUWON,950334
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,KABIANGGAMA,950344
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,KAYO,950350
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,KONA,950332
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,KORUPUN,950338
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,KOSAREK,950321
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,KURIMA,950301
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,KWELAMDUA,950345
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,KWIKMA,950346
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,LANGDA,950339
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,LOLAT,950335
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,MUGI,950315
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,MUSAIK,950312
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,NALCA,950306
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,NINIA,950303
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,NIPSAN,950322
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,OBIO,950308
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,PANGGEMA,950320
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,PASEMA,950313
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,PRONGGOLI,950324
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,PULDAMA,950330
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SAMENAGE,950305
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SELA,950337
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SERADALA,950342
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SILIMO,950304
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SOBA,950316
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SOBAHAM,950343
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SOLOIKMA,950336
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SUMO,950351
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SUNTAMON,950341
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,SURU SURU,950309
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,TALAMBO,950329
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,TANGMA,950318
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,UBAHAK,950323
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,UBALIHI,950328
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,UKHA,950319
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,WALMA,950325
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,WERIMA,950317
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,WUSAMA,950310
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,YAHULIAMBUT,950326
PAPUA PEGUNUNGAN,95,YAHUKIMO,9503,YOGOSEM,950349
PAPUA PEGUNUNGAN,95,YALIMO,9506,ABENAHO,950603
PAPUA PEGUNUNGAN,95,YALIMO,9506,APALAPSILI,950602
PAPUA PEGUNUNGAN,95,YALIMO,9506,BENAWA,950604
PAPUA PEGUNUNGAN,95,YALIMO,9506,ELELIM,950601
PAPUA PEGUNUNGAN,95,YALIMO,9506,WELAREK,950605
SULAWESI TENGAH,72,BANGGAI,7201,BALANTAK,720106
SULAWESI TENGAH,72,BANGGAI,7201,BALANTAK SELATAN,720118
SULAWESI TENGAH,72,BANGGAI,7201,BALANTAK UTARA,720119
SULAWESI TENGAH,72,BANGGAI,7201,BATUI,720101
SULAWESI TENGAH,72,BANGGAI,7201,BATUI SELATAN,720115
SULAWESI TENGAH,72,BANGGAI,7201,BUALEMO,720108
SULAWESI TENGAH,72,BANGGAI,7201,BUNTA,720102
SULAWESI TENGAH,72,BANGGAI,7201,KINTOM,720103
SULAWESI TENGAH,72,BANGGAI,7201,LAMALA,720105
SULAWESI TENGAH,72,BANGGAI,7201,LOBU,720116
SULAWESI TENGAH,72,BANGGAI,7201,LUWUK,720104
SULAWESI TENGAH,72,BANGGAI,7201,LUWUK SELATAN,720120
SULAWESI TENGAH,72,BANGGAI,7201,LUWUK TIMUR,720111
SULAWESI TENGAH,72,BANGGAI,7201,LUWUK UTARA,720121
SULAWESI TENGAH,72,BANGGAI,7201,MANTOH,720122
SULAWESI TENGAH,72,BANGGAI,7201,MASAMA,720110
SULAWESI TENGAH,72,BANGGAI,7201,MOILONG,720114
SULAWESI TENGAH,72,BANGGAI,7201,NAMBO,720123
SULAWESI TENGAH,72,BANGGAI,7201,NUHON,720113
SULAWESI TENGAH,72,BANGGAI,7201,PAGIMANA,720107
SULAWESI TENGAH,72,BANGGAI,7201,SIMPANG RAYA,720117
SULAWESI TENGAH,72,BANGGAI,7201,TOILI,720109
SULAWESI TENGAH,72,BANGGAI,7201,TOILI BARAT,720112
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,BUKO,720707
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,BUKO SELATAN,720718
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,BULAGI,720706
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,BULAGI SELATAN,720709
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,BULAGI UTARA,720717
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,LIANG,720705
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,PELING TENGAH,720716
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,TINANGKUNG,720704
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,TINANGKUNG SELATAN,720711
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,TINANGKUNG UTARA,720719
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,TOTIKUM,720703
SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7207,TOTIKUM SELATAN,720715
SULAWESI TENGAH,72,BANGGAI LAUT,7211,BANGGAI,721101
SULAWESI TENGAH,72,BANGGAI LAUT,7211,BANGGAI SELATAN,721106
SULAWESI TENGAH,72,BANGGAI LAUT,7211,BANGGAI TENGAH,721107
SULAWESI TENGAH,72,BANGGAI LAUT,7211,BANGGAI UTARA,721102
SULAWESI TENGAH,72,BANGGAI LAUT,7211,BANGKURUNG,721104
SULAWESI TENGAH,72,BANGGAI LAUT,7211,BOKAN KEPULAUAN,721103
SULAWESI TENGAH,72,BANGGAI LAUT,7211,LABOBO,721105
SULAWESI TENGAH,72,BUOL,7205,BIAU,720506
SULAWESI TENGAH,72,BUOL,7205,BOKAT,720503
SULAWESI TENGAH,72,BUOL,7205,BUKAL,720508
SULAWESI TENGAH,72,BUOL,7205,BUNOBOGU,720504
SULAWESI TENGAH,72,BUOL,7205,GADUNG,720509
SULAWESI TENGAH,72,BUOL,7205,KARAMAT,720510
SULAWESI TENGAH,72,BUOL,7205,LAKEA,720502
SULAWESI TENGAH,72,BUOL,7205,MOMUNU,720501
SULAWESI TENGAH,72,BUOL,7205,PALELEH,720505
SULAWESI TENGAH,72,BUOL,7205,PALELEH BARAT,720511
SULAWESI TENGAH,72,BUOL,7205,TILOAN,720507
SULAWESI TENGAH,72,DONGGALA,7203,BALAESANG,720312
SULAWESI TENGAH,72,DONGGALA,7203,BALAESANG TANJUNG,720331
SULAWESI TENGAH,72,DONGGALA,7203,BANAWA,720308
SULAWESI TENGAH,72,DONGGALA,7203,BANAWA SELATAN,720318
SULAWESI TENGAH,72,DONGGALA,7203,BANAWA TENGAH,720327
SULAWESI TENGAH,72,DONGGALA,7203,DAMPELAS,720306
SULAWESI TENGAH,72,DONGGALA,7203,LABUAN,720309
SULAWESI TENGAH,72,DONGGALA,7203,PINEMBANI,720321
SULAWESI TENGAH,72,DONGGALA,7203,RIO PAKAVA,720304
SULAWESI TENGAH,72,DONGGALA,7203,SINDUE,720310
SULAWESI TENGAH,72,DONGGALA,7203,SINDUE TOBATA,720325
SULAWESI TENGAH,72,DONGGALA,7203,SINDUE TOMBUSABORA,720324
SULAWESI TENGAH,72,DONGGALA,7203,SIRENJA,720311
SULAWESI TENGAH,72,DONGGALA,7203,SOJOL,720314
SULAWESI TENGAH,72,DONGGALA,7203,SOJOL UTARA,720330
SULAWESI TENGAH,72,DONGGALA,7203,TANANTOVEA,720319
SULAWESI TENGAH,72,KOTA PALU,7271,MANTIKULORE,727108
SULAWESI TENGAH,72,KOTA PALU,7271,PALU BARAT,727102
SULAWESI TENGAH,72,KOTA PALU,7271,PALU SELATAN,727103
SULAWESI TENGAH,72,KOTA PALU,7271,PALU TIMUR,727101
SULAWESI TENGAH,72,KOTA PALU,7271,PALU UTARA,727104
SULAWESI TENGAH,72,KOTA PALU,7271,TATANGA,727106
SULAWESI TENGAH,72,KOTA PALU,7271,TAWAELI,727107
SULAWESI TENGAH,72,KOTA PALU,7271,ULUJADI,727105
SULAWESI TENGAH,72,MOROWALI,7206,BAHODOPI,720610
SULAWESI TENGAH,72,MOROWALI,7206,BUMI RAYA,720609
SULAWESI TENGAH,72,MOROWALI,7206,BUNGKU BARAT,720608
SULAWESI TENGAH,72,MOROWALI,7206,BUNGKU PESISIR,720615
SULAWESI TENGAH,72,MOROWALI,7206,BUNGKU SELATAN,720606
SULAWESI TENGAH,72,MOROWALI,7206,BUNGKU TENGAH,720605
SULAWESI TENGAH,72,MOROWALI,7206,BUNGKU TIMUR,720618
SULAWESI TENGAH,72,MOROWALI,7206,MENUI KEPULAUAN,720607
SULAWESI TENGAH,72,MOROWALI,7206,WITA PONDA,720612
SULAWESI TENGAH,72,MOROWALI UTARA,7212,BUNGKU UTARA,721208
SULAWESI TENGAH,72,MOROWALI UTARA,7212,LEMBO,721204
SULAWESI TENGAH,72,MOROWALI UTARA,7212,LEMBO RAYA,721203
SULAWESI TENGAH,72,MOROWALI UTARA,7212,MAMOSALATO,721209
SULAWESI TENGAH,72,MOROWALI UTARA,7212,MORI ATAS,721205
SULAWESI TENGAH,72,MOROWALI UTARA,7212,MORI UTARA,721206
SULAWESI TENGAH,72,MOROWALI UTARA,7212,PETASIA,721201
SULAWESI TENGAH,72,MOROWALI UTARA,7212,PETASIA BARAT,721210
SULAWESI TENGAH,72,MOROWALI UTARA,7212,PETASIA TIMUR,721202
SULAWESI TENGAH,72,MOROWALI UTARA,7212,SOYO JAYA,721207
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,AMPIBABO,720802
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,BALINGGI,720815
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,BOLANO,720821
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,BOLANO LAMBUNU,720807
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,KASIMBAR,720808
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,MEPANGA,720812
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,MOUTONG,720804
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,ONGKA MALINO,720822
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,PALASA,720818
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,PARIGI,720801
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,PARIGI BARAT,720816
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,PARIGI SELATAN,720811
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,PARIGI TENGAH,720820
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,PARIGI UTARA,720819
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,SAUSU,720806
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,SIDOAN,720823
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,SINIU,720817
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,TAOPA,720814
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,TINOMBO,720803
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,TINOMBO SELATAN,720810
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,TOMINI,720805
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,TORIBULU,720813
SULAWESI TENGAH,72,PARIGI MOUTONG,7208,TORUE,720809
SULAWESI TENGAH,72,POSO,7202,LAGE,720203
SULAWESI TENGAH,72,POSO,7202,LORE BARAT,720223
SULAWESI TENGAH,72,POSO,7202,LORE PIORE,720225
SULAWESI TENGAH,72,POSO,7202,LORE SELATAN,720209
SULAWESI TENGAH,72,POSO,7202,LORE TENGAH,720208
SULAWESI TENGAH,72,POSO,7202,LORE TIMUR,720224
SULAWESI TENGAH,72,POSO,7202,LORE UTARA,720207
SULAWESI TENGAH,72,POSO,7202,PAMONA BARAT,720220
SULAWESI TENGAH,72,POSO,7202,PAMONA PUSELEMBA,720204
SULAWESI TENGAH,72,POSO,7202,PAMONA SELATAN,720206
SULAWESI TENGAH,72,POSO,7202,PAMONA TENGGARA,720226
SULAWESI TENGAH,72,POSO,7202,PAMONA TIMUR,720205
SULAWESI TENGAH,72,POSO,7202,PAMONA UTARA,720227
SULAWESI TENGAH,72,POSO,7202,POSO KOTA,720201
SULAWESI TENGAH,72,POSO,7202,POSO KOTA SELATAN,720221
SULAWESI TENGAH,72,POSO,7202,POSO KOTA UTARA,720222
SULAWESI TENGAH,72,POSO,7202,POSO PESISIR,720202
SULAWESI TENGAH,72,POSO,7202,POSO PESISIR SELATAN,720219
SULAWESI TENGAH,72,POSO,7202,POSO PESISIR UTARA,720218
SULAWESI TENGAH,72,SIGI,7210,DOLO,721012
SULAWESI TENGAH,72,SIGI,7210,DOLO BARAT,721011
SULAWESI TENGAH,72,SIGI,7210,DOLO SELATAN,721009
SULAWESI TENGAH,72,SIGI,7210,GUMBASA,721008
SULAWESI TENGAH,72,SIGI,7210,KINOVARO,721013
SULAWESI TENGAH,72,SIGI,7210,KULAWI,721005
SULAWESI TENGAH,72,SIGI,7210,KULAWI SELATAN,721006
SULAWESI TENGAH,72,SIGI,7210,LINDU,721004
SULAWESI TENGAH,72,SIGI,7210,MARAWOLA,721014
SULAWESI TENGAH,72,SIGI,7210,MARAWOLA BARAT,721015
SULAWESI TENGAH,72,SIGI,7210,NOKILALAKI,721003
SULAWESI TENGAH,72,SIGI,7210,PALOLO,721002
SULAWESI TENGAH,72,SIGI,7210,PIPIKORO,721007
SULAWESI TENGAH,72,SIGI,7210,SIGI BIROMARU,721001
SULAWESI TENGAH,72,SIGI,7210,TANAMBULAVA,721010
SULAWESI TENGAH,72,TOJO UNA UNA,7209,AMPANA KOTA,720905
SULAWESI TENGAH,72,TOJO UNA UNA,7209,AMPANA TETE,720904
SULAWESI TENGAH,72,TOJO UNA UNA,7209,BATUDAKA,720911
SULAWESI TENGAH,72,TOJO UNA UNA,7209,RATOLINDO,720910
SULAWESI TENGAH,72,TOJO UNA UNA,7209,TALATAKO,720912
SULAWESI TENGAH,72,TOJO UNA UNA,7209,TOGEAN,720902
SULAWESI TENGAH,72,TOJO UNA UNA,7209,TOJO,720908
SULAWESI TENGAH,72,TOJO UNA UNA,7209,TOJO BARAT,720907
SULAWESI TENGAH,72,TOJO UNA UNA,7209,ULUBONGKA,720906
SULAWESI TENGAH,72,TOJO UNA UNA,7209,UNA UNA,720901
SULAWESI TENGAH,72,TOJO UNA UNA,7209,WALEA BESAR,720909
SULAWESI TENGAH,72,TOJO UNA UNA,7209,WALEA KEPULAUAN,720903
SULAWESI TENGAH,72,TOLI TOLI,7204,BAOLAN,720407
SULAWESI TENGAH,72,TOLI TOLI,7204,BASIDONDO,720404
SULAWESI TENGAH,72,TOLI TOLI,7204,DAKO PEMEAN,720410
SULAWESI TENGAH,72,TOLI TOLI,7204,DAMPAL SELATAN,720401
SULAWESI TENGAH,72,TOLI TOLI,7204,DAMPAL UTARA,720402
SULAWESI TENGAH,72,TOLI TOLI,7204,DONDO,720403
SULAWESI TENGAH,72,TOLI TOLI,7204,GALANG,720408
SULAWESI TENGAH,72,TOLI TOLI,7204,LAMPASIO,720406
SULAWESI TENGAH,72,TOLI TOLI,7204,OGODEIDE,720405
SULAWESI TENGAH,72,TOLI TOLI,7204,TOLI-TOLI UTARA,720409
SUMATERA BARAT,13,AGAM,1306,AMPEK ANGKEK,130607
SUMATERA BARAT,13,AGAM,1306,AMPEK NAGARI,130613
SUMATERA BARAT,13,AGAM,1306,BANUHAMPU,130606
SUMATERA BARAT,13,AGAM,1306,BASO,130608
SUMATERA BARAT,13,AGAM,1306,CANDUNG,130614
SUMATERA BARAT,13,AGAM,1306,IV KOTO,130605
SUMATERA BARAT,13,AGAM,1306,KAMANG MAGEK,130615
SUMATERA BARAT,13,AGAM,1306,LUBUK BASUNG,130602
SUMATERA BARAT,13,AGAM,1306,MALALAK,130616
SUMATERA BARAT,13,AGAM,1306,MATUR,130604
SUMATERA BARAT,13,AGAM,1306,PALEMBAYAN,130611
SUMATERA BARAT,13,AGAM,1306,PALUPUH,130610
SUMATERA BARAT,13,AGAM,1306,SUNGAI PUA,130612
SUMATERA BARAT,13,AGAM,1306,TANJUNG MUTIARA,130601
SUMATERA BARAT,13,AGAM,1306,TANJUNG RAYA,130603
SUMATERA BARAT,13,AGAM,1306,TILATANG KAMANG,130609
SUMATERA BARAT,13,DHARMASRAYA,1310,ASAM JUJUHAN,131010
SUMATERA BARAT,13,DHARMASRAYA,1310,KOTO BARU,131001
SUMATERA BARAT,13,DHARMASRAYA,1310,KOTO BESAR,131011
SUMATERA BARAT,13,DHARMASRAYA,1310,KOTO SALAK,131007
SUMATERA BARAT,13,DHARMASRAYA,1310,PADANG LAWEH,131009
SUMATERA BARAT,13,DHARMASRAYA,1310,PULAU PUNJUNG,131002
SUMATERA BARAT,13,DHARMASRAYA,1310,SEMBILAN KOTO,131005
SUMATERA BARAT,13,DHARMASRAYA,1310,SITIUNG,131004
SUMATERA BARAT,13,DHARMASRAYA,1310,SUNGAI RUMBAI,131003
SUMATERA BARAT,13,DHARMASRAYA,1310,TIMPEH,131006
SUMATERA BARAT,13,DHARMASRAYA,1310,TIUMANG,131008
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,PAGAI SELATAN,130910
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,PAGAI UTARA,130901
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,SIBERUT BARAT,130905
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,SIBERUT BARAT DAYA,130906
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,SIBERUT SELATAN,130903
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,SIBERUT TENGAH,130907
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,SIBERUT UTARA,130904
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,SIKAKAP,130909
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,SIPORA SELATAN,130902
SUMATERA BARAT,13,KEPULAUAN MENTAWAI,1309,SIPORA UTARA,130908
SUMATERA BARAT,13,KOTA BUKITTINGGI,1375,AUR BIRUGO TIGO BALEH,137503
SUMATERA BARAT,13,KOTA BUKITTINGGI,1375,GUGUAK PANJANG,137501
SUMATERA BARAT,13,KOTA BUKITTINGGI,1375,MANDIANGIN K. SELAYAN,137502
SUMATERA BARAT,13,KOTA PADANG,1371,BUNGUS TELUK KABUNG,137105
SUMATERA BARAT,13,KOTA PADANG,1371,KOTO TANGAH,137111
SUMATERA BARAT,13,KOTA PADANG,1371,KURANJI,137109
SUMATERA BARAT,13,KOTA PADANG,1371,LUBUK BEGALUNG,137106
SUMATERA BARAT,13,KOTA PADANG,1371,LUBUK KILANGAN,137107
SUMATERA BARAT,13,KOTA PADANG,1371,NANGGALO,137110
SUMATERA BARAT,13,KOTA PADANG,1371,PADANG BARAT,137103
SUMATERA BARAT,13,KOTA PADANG,1371,PADANG SELATAN,137101
SUMATERA BARAT,13,KOTA PADANG,1371,PADANG TIMUR,137102
SUMATERA BARAT,13,KOTA PADANG,1371,PADANG UTARA,137104
SUMATERA BARAT,13,KOTA PADANG,1371,PAUH,137108
SUMATERA BARAT,13,KOTA PADANG PANJANG,1374,PADANG PANJANG BARAT,137402
SUMATERA BARAT,13,KOTA PADANG PANJANG,1374,PADANG PANJANG TIMUR,137401
SUMATERA BARAT,13,KOTA PARIAMAN,1377,PARIAMAN SELATAN,137703
SUMATERA BARAT,13,KOTA PARIAMAN,1377,PARIAMAN TENGAH,137701
SUMATERA BARAT,13,KOTA PARIAMAN,1377,PARIAMAN TIMUR,137704
SUMATERA BARAT,13,KOTA PARIAMAN,1377,PARIAMAN UTARA,137702
SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,LAMPOSI TIGO NAGORI,137604
SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,PAYAKUMBUH BARAT,137601
SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,PAYAKUMBUH SELATAN,137605
SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,PAYAKUMBUH TIMUR,137603
SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,PAYAKUMBUH UTARA,137602
SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,BARANGIN,137302
SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,LEMBAH SEGAR,137301
SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,SILUNGKANG,137303
SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,TALAWI,137304
SUMATERA BARAT,13,KOTA SOLOK,1372,LUBUK SIKARAH,137201
SUMATERA BARAT,13,KOTA SOLOK,1372,TANJUNG HARAPAN,137202
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,AKABILURU,130713
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,BUKIK BARISAN,130712
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,GUGUAK,130702
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,GUNUANG OMEH,130708
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,HARAU,130705
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,KAPUR IX,130707
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,LAREH SAGO HALABAN,130709
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,LUAK,130704
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,MUNGKA,130711
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,PANGKALAN KOTO BARU,130706
SUMATERA BARAT,13,LIMA PULUH KOTA,1307,PAYAKUMBUH,130703
